Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
2755401;Goudswaard;Goudswaard;Korendijk;P;PPL;NL;Netherlands;;11;1963;;;1530;;0;Europe/Amsterdam;2019-01-30;Netherlands;51.79417,4.27639
2755712;Gasselternijveen;Gasselternijveen;Gasselternijeveen;P;PPL;NL;Netherlands;;01;1680;;;1780;;5;Europe/Amsterdam;2017-10-17;Netherlands;52.98833,6.85278
2755976;Everdingen;Everdingen;;P;PPL;NL;Netherlands;;09;1961;;;1200;;3;Europe/Amsterdam;2021-08-31;Netherlands;51.965,5.15556
2756072;Ens;Ens;;P;PPL;NL;Netherlands;;16;0171;;;3174;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.63667,5.82778
2756229;Elden;Elden;;P;PPL;NL;Netherlands;;03;0202;;;2300;;10;Europe/Amsterdam;2017-03-24;Netherlands;51.95833,5.88194
2756317;Eext;Eext;Eekst;P;PPL;NL;Netherlands;;01;1680;;;1225;;18;Europe/Amsterdam;2017-10-17;Netherlands;53.0175,6.73472
2757575;De Heeg;De Heeg;;P;PPLX;NL;Netherlands;;05;0935;;;6255;;61;Europe/Amsterdam;2017-03-24;Netherlands;50.82454,5.72309
2757938;Coevering;Coevering;;P;PPLX;NL;Netherlands;;06;1771;;;5290;;22;Europe/Amsterdam;2017-03-24;Netherlands;51.41742,5.57463
2758007;Capelle-West;Capelle-West;;P;PPLX;NL;Netherlands;;11;0502;;;2400;;-1;Europe/Amsterdam;2012-09-01;Netherlands;51.91667,4.56667
2758268;Broekhoven;Broekhoven;;P;PPLX;NL;Netherlands;;06;0855;;;7420;;14;Europe/Amsterdam;2017-03-24;Netherlands;51.54801,5.09175
2758333;Breukelen;Breukelen;beuloekeolleon,ბროიკელენი,브뢰컬런;P;PPL;NL;Netherlands;;09;1904;;;14498;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.17417,5.00139
2758838;Bleiswijk;Bleiswijk;;P;PPL;NL;Netherlands;;11;1621;;;10549;;-2;Europe/Amsterdam;2017-10-17;Netherlands;52.01083,4.53194
2758839;Bleijerheide;Bleijerheide;;P;PPLX;NL;Netherlands;;05;0928;;;4285;;163;Europe/Amsterdam;2017-03-24;Netherlands;50.85538,6.06789
2759879;Almere Stad;Almere Stad;Almere;P;PPL;NL;Netherlands;;16;0034;;;176432;;-3;Europe/Amsterdam;2017-10-17;Netherlands;52.37025,5.21413
6621512;Matengaarde;Matengaarde;;P;PPLX;NL;Netherlands;;03;0200;;;2810;10;15;Europe/Amsterdam;2017-03-24;Netherlands;52.19793,5.9957
6621517;Brummelhof;Brummelhof;;P;PPLX;NL;Netherlands;;03;0200;;;3455;13;18;Europe/Amsterdam;2017-03-24;Netherlands;52.20503,5.96789
6621525;De Haven;De Haven;;P;PPLX;NL;Netherlands;;03;0200;;;1565;12;14;Europe/Amsterdam;2017-03-24;Netherlands;52.21045,5.97407
2743861;Zoelen;Zoelen;;P;PPL;NL;Netherlands;;03;0214;;;1010;;5;Europe/Amsterdam;2017-10-17;Netherlands;51.9125,5.40278
2744219;Wolfheze;Wolfheze;Wolfheeze;P;PPL;NL;Netherlands;;03;0274;;;1505;;37;Europe/Amsterdam;2017-10-17;Netherlands;52.00333,5.79028
2744354;Winkel;Winkel;;P;PPL;NL;Netherlands;;07;1911;;;3460;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.75417,4.90278
2745090;Wagenborgen;Wagenborgen;;P;PPL;NL;Netherlands;;04;1979;;;1695;;1;Europe/Amsterdam;2021-07-05;Netherlands;53.25583,6.93333
2745311;Voorhout;Voorhout;Vorkhaut,phuraha'uta,Ворхаут,फूरहाउट;P;PPL;NL;Netherlands;;11;1525;;;4670;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.22167,4.48472
2745343;Voldijn;Voldijn;;P;PPL;NL;Netherlands;;06;0866;;;2785;;20;Europe/Amsterdam;2017-03-24;Netherlands;51.40052,5.47196
2746905;Spoorwijk;Spoorwijk;Spoorwijk;P;PPLX;NL;Netherlands;;11;0518;;;4255;;2;Europe/Amsterdam;2017-03-24;Netherlands;52.05347,4.31339
2747858;Rucphen;Rucphen;Rukfen;P;PPL;NL;Netherlands;;06;0840;;;3660;;12;Europe/Amsterdam;2017-10-17;Netherlands;51.53167,4.55833
2748760;Palenstein;Palenstein;Palenstein;P;PPLX;NL;Netherlands;;11;0637;;;6000;;-2;Europe/Amsterdam;2017-03-24;Netherlands;52.05579,4.50869
2748839;Overhoven;Overhoven;;P;PPLX;NL;Netherlands;;05;1883;;;3450;;44;Europe/Amsterdam;2017-03-24;Netherlands;51.00869,5.86628
2749009;Oudeschild;Oudeschild;;P;PPL;NL;Netherlands;;07;0448;;;1220;;2;Europe/Amsterdam;2017-10-17;Netherlands;53.03917,4.84722
2749528;Oosteind;Oosteind;;P;PPL;NL;Netherlands;;06;0826;;;1005;;4;Europe/Amsterdam;2017-10-17;Netherlands;51.64418,4.89784
2749533;Oostdorp;Oostdorp;;P;PPLX;NL;Netherlands;;11;0629;;;1900;;0;Europe/Amsterdam;2017-03-24;Netherlands;52.14994,4.39319
2749660;Oldehove;Oldehove;Oldenhove;P;PPL;NL;Netherlands;;04;1969;;;1330;;2;Europe/Amsterdam;2019-01-20;Netherlands;53.30333,6.39583
2749745;Obdam;Obdam;Obdam;P;PPL;NL;Netherlands;;07;1598;;;5690;;1;Europe/Amsterdam;2017-10-17;Netherlands;52.67583,4.90694
2750803;Milheeze;Milheeze;;P;PPL;NL;Netherlands;;06;1652;;;1400;;28;Europe/Amsterdam;2017-10-17;Netherlands;51.50167,5.77917
2750829;Midwoud;Midwoud;;P;PPL;NL;Netherlands;;07;0420;;;2280;;-1;Europe/Amsterdam;2017-10-17;Netherlands;52.71667,5.075
2750868;Middelstum;Middelstum;;P;PPL;NL;Netherlands;;04;1979;;;2105;;4;Europe/Amsterdam;2021-07-05;Netherlands;53.34667,6.64167
2751030;Meerveldhoven;Meerveldhoven;Meerveldhoven,Mereveldhoven;P;PPLX;NL;Netherlands;;06;0861;;;2360;;22;Europe/Amsterdam;2017-03-24;Netherlands;51.41705,5.41618
2751379;Lutjebroek;Lutjebroek;;P;PPL;NL;Netherlands;;07;0532;;;2120;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.6975,5.20417
2751599;Limbricht;Limbricht;Limbricht,Limbrikht,Лимбрихт;P;PPL;NL;Netherlands;;05;1883;;;2575;;46;Europe/Amsterdam;2017-10-17;Netherlands;51.01167,5.8375
2751998;Lammerenburg;Lammerenburg;;P;PPL;NL;Netherlands;;10;0718;;;1200;;1;Europe/Amsterdam;2017-03-24;Netherlands;51.46667,3.55833
2752638;Kloetinge;Kloetinge;;P;PPL;NL;Netherlands;;10;0664;;;1595;;2;Europe/Amsterdam;2017-10-17;Netherlands;51.49833,3.91528
2752814;Klaaswaal;Klaaswaal;;P;PPL;NL;Netherlands;;11;1963;;;3490;;0;Europe/Amsterdam;2019-01-30;Netherlands;51.77,4.44583
2753666;Hoogvliet;Hoogvliet;Hoogvliet Rotterdam;P;PPL;NL;Netherlands;;11;0599;;;34950;;-1;Europe/Amsterdam;2019-12-24;Netherlands;51.86333,4.3625
2754519;Heiligerlee;Heiligerlee;;P;PPL;NL;Netherlands;;04;1895;;;1365;;3;Europe/Amsterdam;2017-10-17;Netherlands;53.15667,7.00972
2754713;Heechterp;Heechterp;;P;PPLX;NL;Netherlands;;02;0080;;;1805;;0;Europe/Amsterdam;2017-03-24;Netherlands;53.20963,5.8225
2754930;Hallum;Hallum;;P;PPL;NL;Netherlands;;02;1970;;;2355;;3;Europe/Amsterdam;2019-01-20;Netherlands;53.30657,5.78379
2755597;Gendt;Gendt;Gent;P;PPL;NL;Netherlands;;03;1705;;;5590;;12;Europe/Amsterdam;2017-10-17;Netherlands;51.8775,5.97083
2755732;Garderen;Garderen;;P;PPL;NL;Netherlands;;03;0203;;;1320;;48;Europe/Amsterdam;2017-10-17;Netherlands;52.23083,5.71389
2756126;Emmerschans;Emmerschans;;P;PPL;NL;Netherlands;;01;0114;;;1005;;23;Europe/Amsterdam;2017-03-24;Netherlands;52.80083,6.93889
2757220;Den Helder;Den Helder;DHR,De Helder,Den Helder,Den-Khelder,Der Helder,Helder,Le Helder,Nten Chelnter,deng hai er de,dn hldr,Ντεν Χέλντερ,Ден-Хелдер,Դեն Հելդեր,دن هلدر,デン・ヘルダー,登海尔德;P;PPL;NL;Netherlands;;07;0400;;;59569;;3;Europe/Amsterdam;2017-10-17;Netherlands;52.95988,4.75933
2757777;De Blaak;De Blaak;;P;PPLX;NL;Netherlands;;06;0855;;;6005;;14;Europe/Amsterdam;2017-03-24;Netherlands;51.54626,5.04465
2758174;Brunssum;Brunssum;Brjunssume,Broensem,Brunssum,Brunsum,Брюнссуме;P;PPL;NL;Netherlands;;05;0899;;;29254;;79;Europe/Amsterdam;2017-10-17;Netherlands;50.94667,5.97083
2758686;Bolnes;Bolnes;;P;PPL;NL;Netherlands;;11;0597;;;7650;;-1;Europe/Amsterdam;2017-03-24;Netherlands;51.895,4.57917
2758804;Bloemendaal;Bloemendaal;Bloemendaal;P;PPL;NL;Netherlands;;07;0377;;;3905;;4;Europe/Amsterdam;2017-10-17;Netherlands;52.4025,4.62222
2758930;Bilgaard;Bilgaard;Bilgaard,Bilgaerd;P;PPLX;NL;Netherlands;;02;0080;;;6105;;1;Europe/Amsterdam;2017-03-24;Netherlands;53.21551,5.79574
2759247;Bellingwolde;Bellingwolde;;P;PPL;NL;Netherlands;;04;1950;;;2290;;1;Europe/Amsterdam;2019-01-20;Netherlands;53.11583,7.16528
2759254;Belfort;Belfort;;P;PPLX;NL;Netherlands;;05;0935;;;2645;;84;Europe/Amsterdam;2017-03-24;Netherlands;50.84698,5.65991
2759496;Bakhuizen;Bakhuizen;;P;PPL;NL;Netherlands;;02;1940;;;1060;;4;Europe/Amsterdam;2017-10-17;Netherlands;52.86975,5.45926
2759698;Appelscha;Appelscha;Appelscha,Appelsche,Appelsga,Appelskea,Nieuw Appelsga;P;PPL;NL;Netherlands;;02;0085;;;4035;;9;Europe/Amsterdam;2018-12-08;Netherlands;52.95526,6.35053
6621518;Vogelkwartier;Vogelkwartier;;P;PPLX;NL;Netherlands;;03;0200;;;4975;14;18;Europe/Amsterdam;2017-03-24;Netherlands;52.19777,5.96721
6929985;Lakerlopen;Lakerlopen;;P;PPLX;NL;Netherlands;;06;0772;;;3355;;18;Europe/Amsterdam;2017-03-24;Netherlands;51.43791,5.50106
6946241;Aldlân-Oost;Aldlan-Oost;;P;PPLX;NL;Netherlands;;02;0080;;;3850;;1;Europe/Amsterdam;2017-03-24;Netherlands;53.1886,5.82825
6948945;Oranjewijk;Oranjewijk;;P;PPLX;NL;Netherlands;;11;0627;;;2650;;-5;Europe/Amsterdam;2009-09-06;Netherlands;52.04922,4.65374
6950811;Randenbroek;Randenbroek;;P;PPLX;NL;Netherlands;;09;0307;;;7131;;6;Europe/Amsterdam;2009-09-22;Netherlands;52.14863,5.4012
2743822;Zoutelande;Zoutelande;;P;PPL;NL;Netherlands;;10;0717;;;1315;;0;Europe/Amsterdam;2017-10-17;Netherlands;51.50167,3.48472
2743949;Zevenaar;Zevenaar;Zevenar,Зевенар;P;PPL;NL;Netherlands;;03;0299;;;26063;;12;Europe/Amsterdam;2017-10-17;Netherlands;51.93,6.07083
2744769;Westerbork;Westerbork;Vesterbork,Вестерборк;P;PPL;NL;Netherlands;;01;1731;;;4605;;17;Europe/Amsterdam;2017-10-17;Netherlands;52.85,6.60833
2745580;Vianen;Vianen;;P;PPL;NL;Netherlands;;09;1961;;;19931;;5;Europe/Amsterdam;2019-01-20;Netherlands;51.9925,5.09167
2745968;Uithuizermeeden;Uithuizermeeden;Uithuizermeden,Uithuizermeedum;P;PPL;NL;Netherlands;;04;1966;;;2775;;3;Europe/Amsterdam;2019-01-20;Netherlands;53.41417,6.72361
2746845;Standdaarbuiten;Standdaarbuiten;;P;PPL;NL;Netherlands;;06;1709;;;1930;;-1;Europe/Amsterdam;2017-10-17;Netherlands;51.61333,4.51389
2747109;Sluiskil;Sluiskil;Sluuskille;P;PPL;NL;Netherlands;;10;0715;;;2411;;3;Europe/Amsterdam;2017-10-17;Netherlands;51.27833,3.83611
2747343;Siddeburen;Siddeburen;;P;PPL;NL;Netherlands;;04;1952;;;2910;;0;Europe/Amsterdam;2019-01-20;Netherlands;53.25,6.86806
2747749;Sas van Gent;Sas van Gent;Sas,Sas de Gand,Sas fan Gent,sa si fan heng te,薩斯凡亨特;P;PPL;NL;Netherlands;;10;0715;;;3856;;5;Europe/Amsterdam;2017-10-17;Netherlands;51.2275,3.79861
2748673;Peize;Peize;;P;PPL;NL;Netherlands;;01;1699;;;4295;;3;Europe/Amsterdam;2017-10-17;Netherlands;53.14667,6.49722
2748968;Oude Wetering;Oude Wetering;;P;PPL;NL;Netherlands;;11;1884;;;3055;;-1;Europe/Amsterdam;2017-10-17;Netherlands;52.21417,4.64444
2749234;Oss;Oss;Os,Oss,Oss i Nederland,ao si,osu,Осс,オス,奥斯;P;PPL;NL;Netherlands;;06;0828;;;76430;;8;Europe/Amsterdam;2017-10-17;Netherlands;51.765,5.51806
2749334;Oost-Vlieland;Oost-Vlieland;East Flylan,East Flylân;P;PPL;NL;Netherlands;;02;0096;;;1025;;4;Europe/Amsterdam;2017-03-24;Netherlands;53.29703,5.07431
2749604;Ommoord;Ommoord;Ommoord;P;PPLX;NL;Netherlands;;11;0599;;;25150;;-2;Europe/Amsterdam;2017-03-24;Netherlands;51.95951,4.54533
2750150;Nieuwoord;Nieuwoord;;P;PPLL;NL;Netherlands;;15;1700;;;1265;;7;Europe/Amsterdam;2017-03-24;Netherlands;52.46667,6.55
2750463;Nederwoud;Nederwoud;;P;PPL;NL;Netherlands;;03;0228;;;1610;;10;Europe/Amsterdam;2017-03-24;Netherlands;52.10083,5.57083
2751077;Mechelen;Mechelen;Mechele;P;PPL;NL;Netherlands;;05;1729;;;1375;;110;Europe/Amsterdam;2017-10-17;Netherlands;50.79583,5.92639
2751283;Maastricht;Maastricht;MST,Maastricht,Maastrikht,Maastrykht,Maestricht,Mastrichtas,Mastrihta,Mastrikht,Mastrique,Mastrixt,Mestreech,Māstrihta,Traiectum Mosae,ma si te li he te,mas thrichth,maseuteuliheuteu,mastrikhta,mastrikt,mastrkht,mastrsht,mastrykht,masutorihito,Μάαστριχτ,Маастрихт,Маастрыхт,Мастрихт,Մաստրիխտ,מאסטריכט,ماسترخت,ماسترشت,ماستریخت,मास्ट्रिख्ट,மாஸ்ட்ரிக்ட்,มาสทริชท์,მაასტრიხტი,マーストリヒト,马斯特里赫特,마스트리흐트;P;PPLA;NL;Netherlands;;05;0935;;;122378;;56;Europe/Amsterdam;2019-09-05;Netherlands;50.84833,5.68889
2751615;Lievendaal;Lievendaal;;P;PPLX;NL;Netherlands;;06;0772;;;3175;;19;Europe/Amsterdam;2017-03-24;Netherlands;51.44219,5.43405
2751627;Lieshout;Lieshout;lyshawt,لیسهاوت;P;PPL;NL;Netherlands;;06;1659;;;3530;;15;Europe/Amsterdam;2017-10-17;Netherlands;51.52036,5.59479
2752151;Kunrade;Kunrade;;P;PPL;NL;Netherlands;;05;0986;;;3405;;93;Europe/Amsterdam;2017-03-24;Netherlands;50.87769,5.93107
2753167;Kaalheide;Kaalheide;Kaalhei;P;PPL;NL;Netherlands;;05;0928;;;2840;;155;Europe/Amsterdam;2017-03-24;Netherlands;50.86505,6.03643
2754136;Heusden;Heusden;;P;PPL;NL;Netherlands;;06;0743;;;1415;;27;Europe/Amsterdam;2017-10-17;Netherlands;51.38417,5.76389
2755920;Ferwert;Ferwert;Ferwerd;P;PPL;NL;Netherlands;;02;1970;;;1935;;1;Europe/Amsterdam;2019-01-20;Netherlands;53.33784,5.82533
2756127;Emmermeer;Emmermeer;Emmermeer;P;PPLX;NL;Netherlands;;01;0114;;;5995;;22;Europe/Amsterdam;2017-03-24;Netherlands;52.80071,6.89315
2756131;Emmer-Erfscheidenveen;Emmer-Erfscheidenveen;Erfscheidenveen;P;PPL;NL;Netherlands;;01;0114;;;1875;;14;Europe/Amsterdam;2017-03-24;Netherlands;52.80667,6.98889
2756349;Eerde;Eerde;;P;PPL;NL;Netherlands;;06;1948;;;1065;;12;Europe/Amsterdam;2017-08-16;Netherlands;51.60417,5.49861
2757194;Den Oever;Den Oever;De Oever,Den-Uver,Oever,Ден-Увер;P;PPL;NL;Netherlands;;07;1911;;;2145;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.93353,5.03079
2757872;Culemborg;Culemborg;Culemborg,Culembourg,Kuilenburg,Kulemborg,Kulemborx,kwlmbwrkh,qu lun bo he,Кулемборг,Կուլեմբորխ,كولمبورخ,屈伦博赫;P;PPL;NL;Netherlands;;03;0216;;;26826;;6;Europe/Amsterdam;2017-10-17;Netherlands;51.955,5.22778
2757969;Chaam;Chaam;;P;PPL;NL;Netherlands;;06;1723;;;2805;;13;Europe/Amsterdam;2017-10-17;Netherlands;51.50583,4.86111
2758401;Breda;Breda;Breda,Breda khot,Brehda,Brenta,Brigita,Bréda,GLZ,be rda,beuleda,brda,brdh,breda,bryda,bu lei da,bureda,Μπρέντα,Бреда,Бреда хот,Брэда,Բրեդա,ברדה,بردا,بريدا,بریڈا,เบรดา,ბრედა,ブレダ,布雷达,브레다;P;PPL;NL;Netherlands;;06;0758;;;167673;;9;Europe/Amsterdam;2019-09-05;Netherlands;51.58656,4.77596
2759505;Bakenberg;Bakenberg;;P;PPLX;NL;Netherlands;;03;0202;;;1025;;64;Europe/Amsterdam;2017-03-24;Netherlands;52.00511,5.8771
2759621;Asten;Asten;Aste,Asten;P;PPL;NL;Netherlands;;06;0743;;;9535;;27;Europe/Amsterdam;2017-10-17;Netherlands;51.40417,5.74861
2759684;Arcen;Arcen;Arse,Arsen,Árse;P;PPL;NL;Netherlands;;05;0983;;;8793;;18;Europe/Amsterdam;2017-10-17;Netherlands;51.47667,6.18056
2759798;Amstelveen;Amstelveen;Amstelveen,Amstelven,Amstelveyn,Amstelvin,Nieuwer Amstel,a mu si te er fen,amseutelbein,amusuterufen,Амстелвен,Амстелвин,Ամստելվեյն,אמסטלפיין,آمستل‌فین,アムステルフェーン,阿姆斯特尔芬,암스텔베인;P;PPL;NL;Netherlands;;07;0362;;;79639;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.30083,4.86389
6621534;Winkewijert;Winkewijert;;P;PPLX;NL;Netherlands;;03;0200;;;1760;19;20;Europe/Amsterdam;2017-03-24;Netherlands;52.19082,5.95794
6929992;Berkel en Rodenrijs;Berkel en Rodenrijs;;P;PPL;NL;Netherlands;;11;1621;;;20189;;0;Europe/Amsterdam;2017-10-17;Netherlands;51.99313,4.47865
7115205;Corlaer;Corlaer;;P;PPLX;NL;Netherlands;;03;0267;;;2700;;1;Europe/Amsterdam;2017-03-24;Netherlands;52.21639,5.46535
2744186;Woolde;Woolde;;P;PPL;NL;Netherlands;;15;0164;;;1670;;18;Europe/Amsterdam;2017-03-24;Netherlands;52.2721,6.75891
2744532;Wieringerwerf;Wieringerwerf;Wieringerdorf;P;PPL;NL;Netherlands;;07;1911;;;3210;;-4;Europe/Amsterdam;2017-10-17;Netherlands;52.85083,5.02639
2745195;Vreeswijk;Vreeswijk;Nieuwegein-Zuid;P;PPLX;NL;Netherlands;;09;0356;;;3460;;3;Europe/Amsterdam;2017-03-24;Netherlands;52.01088,5.09285
2745431;Vleuten;Vleuten;;P;PPL;NL;Netherlands;;09;0344;;;6945;;1;Europe/Amsterdam;2017-10-17;Netherlands;52.10583,5.01528
2745872;Valkenburg;Valkenburg;LID,Valkenburg;P;PPL;NL;Netherlands;;11;0537;;;3925;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.18,4.43194
2746014;Ubachsberg;Ubachsberg;De Berg,Ubagsberg,abachsbrg,ywbachsbrg,اباچسبرگ,یوباچسبرگ;P;PPL;NL;Netherlands;;05;0986;;;1420;;186;Europe/Amsterdam;2017-03-24;Netherlands;50.85333,5.94861
2746133;Tubbergen;Tubbergen;Tubbergen,Тубберген;P;PPL;NL;Netherlands;;15;0183;;;20334;;25;Europe/Amsterdam;2017-10-17;Netherlands;52.4075,6.78472
2747021;Someren;Someren;Someren,Zomere;P;PPL;NL;Netherlands;;06;0847;;;10690;;27;Europe/Amsterdam;2017-10-17;Netherlands;51.385,5.71111
2747256;Sint Joost;Sint Joost;;P;PPL;NL;Netherlands;;05;1711;;;1310;;28;Europe/Amsterdam;2017-10-17;Netherlands;51.1175,5.89861
2747561;Schimmert;Schimmert;Sjoemmert,Sjömmert;P;PPL;NL;Netherlands;;05;1954;;;2310;;127;Europe/Amsterdam;2019-01-20;Netherlands;50.90667,5.82361
2747751;Sassenheim;Sassenheim;Sassenkhejm,Сассенхейм;P;PPL;NL;Netherlands;;11;1525;;;15510;;4;Europe/Amsterdam;2017-10-17;Netherlands;52.225,4.52222
2748956;Oud Gastel;Oud Gastel;;P;PPL;NL;Netherlands;;06;1655;;;5305;;6;Europe/Amsterdam;2017-10-17;Netherlands;51.58667,4.45972
2749541;Oostburg;Oostburg;Oostburg,Ostburg,Wostburg,Wòstburg,Ôostburg,Остбург;P;PPL;NL;Netherlands;;10;1714;;;4410;;3;Europe/Amsterdam;2017-10-17;Netherlands;51.32583,3.4875
2749567;Ooy;Ooy;Ooi,Ooy;P;PPL;NL;Netherlands;;03;0299;;;1070;;12;Europe/Amsterdam;2017-03-24;Netherlands;51.91917,6.05833
2749741;Ochten;Ochten;;P;PPL;NL;Netherlands;;03;1740;;;4185;;8;Europe/Amsterdam;2017-10-17;Netherlands;51.91,5.56944
2750325;Nieuwegein;Nieuwegein;Nieuwegein,Nieuwegen;P;PPL;NL;Netherlands;;09;0356;;;61489;;3;Europe/Amsterdam;2017-10-17;Netherlands;52.02917,5.08056
2750521;Naarden;Naarden;Naarden;P;PPL;NL;Netherlands;;07;1942;;;17115;;5;Europe/Amsterdam;2017-10-17;Netherlands;52.29583,5.1625
2751543;Lith;Lith;Lit,Lith;P;PPL;NL;Netherlands;;06;0828;;;2895;;6;Europe/Amsterdam;2017-10-17;Netherlands;51.80583,5.43889
2751709;Lepelstraat;Lepelstraat;;P;PPL;NL;Netherlands;;06;0748;;;1425;;6;Europe/Amsterdam;2017-10-17;Netherlands;51.54833,4.27639
2752218;Krooswijk;Krooswijk;;P;PPL;NL;Netherlands;;06;1709;;;4130;;2;Europe/Amsterdam;2017-03-24;Netherlands;51.64665,4.59203
2752444;Kootstertille;Kootstertille;Koatstertille,Kootstertille;P;PPL;NL;Netherlands;;02;0059;;;2180;;1;Europe/Amsterdam;2017-10-17;Netherlands;53.21261,6.09209
2752993;Keent;Keent;;P;PPL;NL;Netherlands;;05;0988;;;4465;;36;Europe/Amsterdam;2017-04-07;Netherlands;51.24218,5.70079
2753557;Houten;Houten;Hauten,hao teng,hauten,hauteon,hawtn,hwtn,Հաուտեն,هاوتن,هوتن,ハウテン,豪滕,하우턴;P;PPL;NL;Netherlands;;09;0321;;;1335;;3;Europe/Amsterdam;2021-10-08;Netherlands;52.02833,5.16806
2753725;Hoogerheide;Hoogerheide;;P;PPL;NL;Netherlands;;06;0873;;;5810;;24;Europe/Amsterdam;2017-10-17;Netherlands;51.42417,4.325
2754135;Heusden;Heusden;Heusden,Housden,he si deng,hwsdn,Հեուսդեն,هوسدن,赫斯登;P;PPL;NL;Netherlands;;06;0797;;;1300;;5;Europe/Amsterdam;2017-10-17;Netherlands;51.73417,5.13889
2754156;Heugem;Heugem;Heugem;P;PPLX;NL;Netherlands;;05;0935;;;4620;;50;Europe/Amsterdam;2018-12-04;Netherlands;50.82791,5.70774
2754394;Hengelo;Hengelo;Hemgelo,Hengelo,Hengeloo,QYH;P;PPLA2;NL;Netherlands;;15;0164;;;102773;;18;Europe/Amsterdam;2022-09-23;Netherlands;52.26583,6.79306
2755464;Goirle;Goirle;Goirl,Goirle,Goorle,Gorle,Xorle,khwrla,Гоирл,Горле,Խորլե,خورلا;P;PPL;NL;Netherlands;;06;0785;;;22646;;17;Europe/Amsterdam;2017-10-17;Netherlands;51.52083,5.06667
2755527;Gieten;Gieten;;P;PPL;NL;Netherlands;;01;1680;;;4885;;20;Europe/Amsterdam;2017-10-17;Netherlands;53.005,6.76389
2756295;Eibergen;Eibergen;;P;PPL;NL;Netherlands;;03;1859;;;16493;;26;Europe/Amsterdam;2017-10-17;Netherlands;52.1,6.64861
2756644;Drachten;Drachten;Drachten,Drakhten,QYC,de la he teng,drakhtn,Драхтен,دراختن,德拉赫滕;P;PPLA2;NL;Netherlands;;02;0090;;;44537;;3;Europe/Amsterdam;2017-10-17;Netherlands;53.11254,6.0989
2756800;Dinteloord;Dinteloord;;P;PPL;NL;Netherlands;;06;0851;;;5105;;-1;Europe/Amsterdam;2017-10-17;Netherlands;51.635,4.36944
2757478;Deil;Deil;;P;PPL;NL;Netherlands;;03;1960;;;1880;;3;Europe/Amsterdam;2019-01-20;Netherlands;51.88417,5.24306
2757651;Deest;Deest;;P;PPL;NL;Netherlands;;03;0225;;;1655;;9;Europe/Amsterdam;2017-10-17;Netherlands;51.89,5.66667
2757685;De Doornakkers;De Doornakkers;Doornakkers;P;PPLX;NL;Netherlands;;06;0772;;;6345;;20;Europe/Amsterdam;2009-01-11;Netherlands;51.43844,5.50887
2758001;Carnisse;Carnisse;Carnisse,Carnisselande,Garnisse,Karnisse;P;PPL;NL;Netherlands;;11;0489;;;11225;;2;Europe/Amsterdam;2017-03-24;Netherlands;51.88932,4.47758
2758027;Callantsoog;Callantsoog;Kallensoog;P;PPL;NL;Netherlands;;07;0441;;;2420;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.84,4.69583
2758213;Brouwershaven;Brouwershaven;;P;PPL;NL;Netherlands;;10;1676;;;1275;;1;Europe/Amsterdam;2017-10-17;Netherlands;51.72667,3.9125
2758391;Bredeweg;Bredeweg;Breedeweg;P;PPL;NL;Netherlands;;03;1945;;;2500;;27;Europe/Amsterdam;2017-04-13;Netherlands;51.76019,5.94189
2758416;Brand;Brand;;P;PPL;NL;Netherlands;;06;1771;;;1270;;19;Europe/Amsterdam;2017-03-24;Netherlands;51.45839,5.62427
2759199;Bennebroek;Bennebroek;Bennebroek;P;PPL;NL;Netherlands;;07;0377;;;5140;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.32083,4.59861
2759231;Bemmel;Bemmel;Bemel,Бемел;P;PPL;NL;Netherlands;;03;1705;;;12020;;13;Europe/Amsterdam;2017-10-17;Netherlands;51.89167,5.89861
2759349;Beek;Beek;;P;PPL;NL;Netherlands;;06;1659;;;5185;;16;Europe/Amsterdam;2017-03-24;Netherlands;51.5289,5.63382
2759520;Baflo;Baflo;;P;PPL;NL;Netherlands;;04;1966;;;1730;;5;Europe/Amsterdam;2019-01-20;Netherlands;53.3625,6.51389
2759549;Baarlo;Baarlo;Baarloo,Baolder;P;PPL;NL;Netherlands;;05;1894;;;5215;;24;Europe/Amsterdam;2017-10-17;Netherlands;51.33083,6.09444
